Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3510,43,Female,Hat,Accessories,38,Michigan,L,Purple,Fall,3.5,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
3511,22,Male,Shirt,Clothing,75,Mississippi,S,Pink,Winter,3.5,No,Store Pickup,Yes,Yes,4,Debit Card,Fortnightly
3512,54,Male,Shirt,Clothing,36,Rhode Island,M,Beige,Fall,4.5,No,Express,Yes,Yes,46,Credit Card,Bi-Weekly
3513,39,Male,Belt,Accessories,77,Pennsylvania,M,Indigo,Winter,5.0,No,Express,Yes,Yes,17,Credit Card,Every 3 Months
3514,40,Male,Necklace,Accessories,24,Pennsylvania,M,Yellow,Fall,3.5,No,Store Pickup,No,No,3,Cash,Every 3 Months
3515,67,Male,Tie,Accessories,82,South Dakota,L,Gray,Fall,3.5,Yes,Next Day Air,No,No,15,PayPal,Monthly
3516,68,Female,Clogs,Footwear,97,New York,M,Gray,Spring,3.5,No,Free Shipping,Yes,Yes,19,PayPal,Monthly
3517,28,Female,Fleece,Outerwear,72,Connecticut,M,Maroon,Winter,3.0,Yes,Next Day Air,No,No,10,Venmo,Annually
3518,26,Male,Jacket,Clothing,31,Wisconsin,L,Indigo,Spring,2.5,No,Store Pickup,No,No,48,PayPal,Quarterly
3519,46,Male,Necklace,Accessories,77,Idaho,L,Maroon,Winter,5.0,No,Standard,No,No,13,Bank Transfer,Bi-Weekly
3520,19,Male,Poncho,Outerwear,64,New Mexico,L,Orange,Winter,3.5,No,Store Pickup,No,No,25,Credit Card,Annually
3521,31,Female,Vest,Clothing,91,Ohio,XL,Beige,Winter,2.5,Yes,Standard,Yes,Yes,36,Credit Card,Weekly
3522,21,Male,T-shirt,Clothing,25,Delaware,M,Maroon,Summer,4.0,Yes,2-Day Shipping,Yes,Yes,17,Venmo,Every 3 Months
3523,30,Male,Scarf,Accessories,57,Delaware,XL,Navy,Fall,3.0,No,2-Day Shipping,No,No,49,Bank Transfer,Fortnightly
3524,20,Female,Earrings,Accessories,78,Delaware,L,Black,Spring,4.0,No,Free Shipping,Yes,Yes,43,PayPal,Monthly
3525,60,Male,T-shirt,Clothing,28,North Dakota,XL,Teal,Spring,4.0,No,Free Shipping,No,No,4,Credit Card,Weekly
3526,33,Female,Earrings,Accessories,71,Oregon,L,Gray,Fall,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly
3527,40,Male,Sweater,Clothing,28,Rhode Island,L,Blue,Winter,3.0,Yes,2-Day Shipping,No,No,26,Credit Card,Bi-Weekly
3528,54,Female,Shirt,Clothing,22,Texas,M,Olive,Winter,5.0,No,Standard,No,No,41,Cash,Bi-Weekly
3529,22,Male,Blouse,Clothing,96,Tennessee,M,Blue,Winter,4.5,No,Next Day Air,Yes,Yes,40,Cash,Annually
3530,54,Female,Boots,Footwear,23,Missouri,S,Navy,Fall,3.0,Yes,Standard,No,No,21,Credit Card,Weekly
3531,36,Male,Jeans,Clothing,58,Oregon,M,Olive,Fall,3.0,No,Express,No,No,22,Bank Transfer,Annually
3532,19,Male,Belt,Accessories,66,Utah,M,Orange,Winter,3.5,No,Next Day Air,No,No,24,PayPal,Weekly
3533,64,Female,Watch,Accessories,21,Illinois,L,Red,Spring,4.5,No,Store Pickup,Yes,Yes,4,Credit Card,Quarterly
3534,67,Male,Clogs,Footwear,87,Kansas,L,Gray,Fall,3.0,No,Free Shipping,Yes,Yes,15,Bank Transfer,Monthly
3535,26,Male,Jeans,Clothing,96,New Jersey,M,Pink,Summer,3.5,No,Free Shipping,No,No,14,Debit Card,Every 3 Months
3536,59,Male,Handbag,Accessories,47,Indiana,L,Red,Fall,3.5,No,Next Day Air,No,No,35,Venmo,Bi-Weekly
3537,29,Male,Dress,Clothing,73,Hawaii,M,Blue,Fall,3.5,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3538,41,Female,Peacoat,Outerwear,40,California,L,Red,Winter,4.5,No,2-Day Shipping,No,No,20,PayPal,Weekly
3539,37,Male,Poncho,Outerwear,74,Illinois,S,Lavender,Fall,3.5,No,Store Pickup,Yes,Yes,23,Venmo,Monthly
3540,37,Female,Cardigan,Clothing,65,Texas,M,Navy,Summer,4.5,No,Express,No,No,24,PayPal,Monthly
3541,47,Male,Oxfords,Footwear,55,Michigan,M,Brown,Spring,3.5,No,Store Pickup,No,No,30,PayPal,Quarterly
3542,28,Male,Cardigan,Clothing,83,South Carolina,M,Lavender,Spring,4.5,No,Next Day Air,No,No,1,Bank Transfer,Fortnightly
3543,42,Male,Necklace,Accessories,43,North Carolina,M,Orange,Spring,3.5,Yes,Store Pickup,No,No,41,Bank Transfer,Annually
3544,19,Male,Jacket,Clothing,42,Delaware,M,Green,Spring,3.0,Yes,2-Day Shipping,No,No,45,Debit Card,Weekly
3545,26,Female,Jacket,Clothing,32,Maine,L,Purple,Summer,4.0,No,Free Shipping,No,No,39,Cash,Quarterly
3546,41,Female,Scarf,Accessories,89,Massachusetts,M,Green,Winter,4.0,No,Express,Yes,Yes,39,Bank Transfer,Bi-Weekly
3547,66,Male,Scarf,Accessories,64,Wisconsin,L,Indigo,Winter,3.0,No,Next Day Air,Yes,Yes,21,PayPal,Annually
3548,18,Male,Hoodie,Clothing,31,New York,L,Coral,Summer,3.0,No,Free Shipping,No,No,39,Debit Card,Annually
3549,31,Male,Hoodie,Clothing,98,Virginia,M,Maroon,Winter,4.0,No,Store Pickup,Yes,Yes,25,Bank Transfer,Weekly
3550,24,Male,Socks,Accessories,54,Arkansas,M,Brown,Summer,3.5,No,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly
3551,65,Male,Coat,Clothing,58,Hawaii,M,Olive,Winter,4.5,Yes,Standard,No,No,27,Cash,Quarterly
3552,54,Male,Watch,Accessories,42,Massachusetts,M,Brown,Winter,3.0,Yes,Free Shipping,Yes,Yes,37,Credit Card,Monthly
3553,41,Female,Sunglasses,Accessories,76,Pennsylvania,XL,Gray,Summer,2.5,No,Express,No,No,14,Cash,Weekly
3554,24,Male,Bracelet,Accessories,91,Indiana,M,Indigo,Winter,5.0,Yes,Express,Yes,Yes,35,Credit Card,Monthly
3555,47,Female,Backpack,Accessories,99,Florida,S,Beige,Spring,4.5,No,2-Day Shipping,Yes,Yes,17,Venmo,Every 3 Months
3556,45,Female,Sneakers,Footwear,83,Nevada,M,Gray,Fall,4.5,No,Free Shipping,Yes,Yes,2,Venmo,Weekly
3557,34,Male,Bracelet,Accessories,69,Pennsylvania,M,Navy,Fall,4.5,No,Standard,No,No,41,Bank Transfer,Monthly
3558,30,Male,Pants,Clothing,85,Vermont,S,Coral,Spring,3.0,No,Next Day Air,Yes,Yes,34,Debit Card,Weekly
3559,18,Male,Socks,Accessories,31,Delaware,S,Green,Summer,4.0,Yes,Standard,No,No,7,Cash,Annually
3560,28,Male,Watch,Accessories,21,Texas,L,White,Fall,3.5,No,Express,No,No,16,Bank Transfer,Bi-Weekly
3561,49,Female,Sunglasses,Accessories,85,Washington,M,Red,Fall,4.5,Yes,Standard,No,No,4,Cash,Quarterly
3562,51,Male,Heels,Footwear,60,Delaware,L,Olive,Spring,3.5,No,Store Pickup,No,No,49,PayPal,Weekly
3563,36,Female,Wallet,Accessories,99,Pennsylvania,M,Red,Winter,3.0,No,Free Shipping,No,No,46,PayPal,Bi-Weekly
3564,69,Female,Heels,Footwear,100,Connecticut,M,Navy,Winter,3.0,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly
3565,54,Male,Socks,Accessories,31,New York,M,Green,Winter,4.0,No,Express,No,No,11,PayPal,Every 3 Months
3566,58,Female,Clogs,Footwear,82,South Carolina,M,Brown,Winter,3.5,No,Next Day Air,Yes,Yes,1,Bank Transfer,Every 3 Months
3567,44,Male,Belt,Accessories,36,Louisiana,M,Yellow,Summer,3.0,No,Store Pickup,Yes,Yes,14,Debit Card,Annually
3568,54,Male,Scarf,Accessories,62,Arizona,L,White,Spring,3.0,No,Express,No,No,45,Venmo,Quarterly
3569,19,Male,Boots,Footwear,87,Maine,L,Coral,Winter,3.5,No,2-Day Shipping,Yes,Yes,48,Venmo,Monthly
3570,27,Male,Hat,Accessories,27,Maine,L,Orange,Fall,4.0,No,Store Pickup,No,No,37,Cash,Bi-Weekly
3571,18,Female,Slippers,Footwear,32,Maine,M,Orange,Summer,4.0,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
3572,28,Male,Jewelry,Accessories,85,Ohio,L,Yellow,Winter,3.5,Yes,Express,Yes,Yes,2,Cash,Annually
3573,23,Male,Hat,Accessories,29,Kansas,XL,White,Fall,4.5,No,Express,Yes,Yes,22,Cash,Bi-Weekly
3574,32,Male,Watch,Accessories,36,West Virginia,S,Teal,Spring,5.0,No,Standard,No,No,8,Credit Card,Quarterly
3575,66,Female,T-shirt,Clothing,87,Utah,M,White,Fall,3.0,No,Standard,Yes,Yes,30,Credit Card,Every 3 Months
3576,46,Male,Skirt,Clothing,64,Indiana,S,Maroon,Spring,4.5,No,Standard,Yes,Yes,39,Venmo,Fortnightly
3577,58,Male,Watch,Accessories,46,Iowa,XL,Red,Spring,5.0,No,Express,No,No,41,Debit Card,Quarterly
3578,40,Female,Bracelet,Accessories,42,Nebraska,XL,Red,Spring,4.0,No,Store Pickup,Yes,Yes,47,PayPal,Bi-Weekly
3579,51,Male,Tie,Accessories,94,North Dakota,XL,Turquoise,Spring,5.0,Yes,Express,Yes,Yes,12,Venmo,Every 3 Months
3580,49,Female,Scarf,Accessories,56,Florida,S,Gray,Summer,3.0,No,Express,Yes,Yes,21,Cash,Annually
3581,69,Male,Cardigan,Clothing,78,Virginia,M,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,37,Bank Transfer,Annually
3582,29,Male,T-shirt,Clothing,100,Wyoming,S,Maroon,Spring,4.0,No,2-Day Shipping,Yes,Yes,30,Credit Card,Every 3 Months
3583,42,Male,Leggings,Clothing,49,Alabama,L,Navy,Fall,3.5,No,Standard,Yes,Yes,48,PayPal,Monthly
3584,25,Female,Vest,Clothing,41,Mississippi,L,Lavender,Summer,5.0,Yes,Free Shipping,No,No,8,Venmo,Bi-Weekly
3585,70,Male,Hat,Accessories,55,Maine,L,Brown,Fall,5.0,No,Express,Yes,Yes,5,Cash,Annually
3586,70,Female,Sweater,Clothing,92,New Jersey,L,Coral,Winter,3.0,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months
3587,41,Male,Trench Coat,Outerwear,79,New Hampshire,M,White,Fall,3.0,No,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months
3588,20,Male,Shorts,Clothing,88,Minnesota,L,Orange,Fall,4.0,Yes,Next Day Air,Yes,Yes,16,Venmo,Quarterly
3589,69,Male,Bracelet,Accessories,31,West Virginia,L,Purple,Winter,4.0,Yes,Standard,Yes,Yes,12,PayPal,Annually
3590,55,Female,Scarf,Accessories,72,Illinois,XL,Navy,Fall,3.5,No,Standard,Yes,Yes,34,PayPal,Fortnightly
3591,31,Female,Sunglasses,Accessories,39,Missouri,M,Teal,Spring,3.5,No,Next Day Air,Yes,Yes,36,Bank Transfer,Annually
3592,61,Male,Sneakers,Footwear,93,Hawaii,M,Yellow,Winter,5.0,Yes,2-Day Shipping,No,No,25,Credit Card,Weekly
3593,22,Male,Jacket,Clothing,65,Rhode Island,XL,Maroon,Fall,3.5,No,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
3594,31,Male,Fleece,Outerwear,75,Nevada,L,Yellow,Fall,3.0,Yes,Next Day Air,No,No,32,Cash,Fortnightly
3595,46,Male,Jacket,Clothing,62,Hawaii,S,Orange,Fall,4.0,No,Next Day Air,No,No,10,Cash,Quarterly
3596,56,Male,Dress,Clothing,49,New Mexico,M,Yellow,Spring,4.0,No,Express,Yes,Yes,15,PayPal,Every 3 Months
3597,45,Male,Pants,Clothing,63,Kansas,S,Coral,Winter,3.0,No,2-Day Shipping,Yes,Yes,44,Cash,Quarterly
3598,69,Male,Jacket,Clothing,22,Utah,S,Blue,Summer,4.0,Yes,2-Day Shipping,No,No,36,PayPal,Bi-Weekly
3599,69,Male,Coat,Clothing,67,Minnesota,XL,Green,Summer,3.0,No,Express,No,No,49,Venmo,Monthly
3600,54,Male,Watch,Accessories,53,Florida,M,Orange,Fall,4.0,No,Free Shipping,Yes,Yes,20,Credit Card,Monthly
3601,51,Male,Handbag,Accessories,85,Kentucky,L,Navy,Winter,2.5,No,Next Day Air,No,No,42,Debit Card,Weekly
3602,48,Female,Scarf,Accessories,27,Wisconsin,L,Pink,Spring,4.0,No,Next Day Air,No,No,50,Venmo,Quarterly
3603,41,Male,Clogs,Footwear,48,Utah,XL,Red,Winter,3.5,No,2-Day Shipping,Yes,Yes,40,Venmo,Annually
3604,47,Male,Vest,Clothing,33,Alaska,S,Black,Winter,4.5,No,Standard,No,No,50,Venmo,Weekly
3605,49,Male,T-shirt,Clothing,43,Arizona,L,Green,Summer,2.5,No,Free Shipping,No,No,20,Debit Card,Quarterly
3606,68,Female,Watch,Accessories,40,Virginia,L,Orange,Spring,4.0,No,Next Day Air,No,No,1,Debit Card,Bi-Weekly
3607,67,Female,Coat,Clothing,87,Pennsylvania,M,Turquoise,Spring,3.5,Yes,Free Shipping,Yes,Yes,46,Debit Card,Every 3 Months
3608,57,Male,Handbag,Accessories,78,Pennsylvania,M,Teal,Summer,4.5,No,Standard,Yes,Yes,7,Debit Card,Weekly
3609,54,Female,Backpack,Accessories,41,New York,M,Maroon,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Monthly
3610,36,Male,Watch,Accessories,27,California,L,Black,Winter,4.0,No,Next Day Air,No,No,5,Venmo,Every 3 Months
3611,42,Male,Wallet,Accessories,51,New Jersey,M,Navy,Spring,4.5,No,Standard,Yes,Yes,9,Bank Transfer,Every 3 Months
3612,28,Female,Scarf,Accessories,98,Arizona,M,Maroon,Spring,5.0,Yes,Express,Yes,Yes,47,Debit Card,Bi-Weekly
3613,30,Female,Belt,Accessories,20,Missouri,XL,Beige,Summer,4.5,No,Free Shipping,No,No,20,PayPal,Every 3 Months
3614,68,Female,Oxfords,Footwear,49,Idaho,L,Black,Winter,3.0,No,Standard,Yes,Yes,38,Cash,Bi-Weekly
3615,58,Male,Jeans,Clothing,33,California,XL,Navy,Spring,4.5,No,Store Pickup,No,No,20,Venmo,Monthly
3616,38,Male,Fleece,Outerwear,40,Virginia,M,Olive,Fall,5.0,Yes,Store Pickup,Yes,Yes,4,Cash,Fortnightly
3617,47,Female,Wallet,Accessories,20,Hawaii,M,Purple,Fall,3.5,No,Store Pickup,No,No,8,Bank Transfer,Monthly
3618,58,Male,Watch,Accessories,35,Utah,XL,Black,Spring,3.0,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months
3619,33,Male,Watch,Accessories,74,Washington,S,Teal,Winter,3.5,Yes,Standard,No,No,32,Venmo,Every 3 Months
3620,49,Female,Sunglasses,Accessories,58,South Carolina,M,Maroon,Summer,3.5,Yes,Next Day Air,No,No,25,PayPal,Fortnightly
3621,28,Female,Necklace,Accessories,75,Tennessee,M,Indigo,Spring,5.0,No,Store Pickup,Yes,Yes,32,PayPal,Monthly
3622,37,Female,Necklace,Accessories,52,Massachusetts,L,Purple,Winter,5.0,No,Next Day Air,Yes,Yes,8,Credit Card,Fortnightly
3623,70,Female,Wallet,Accessories,45,Kentucky,M,Olive,Fall,4.0,No,Next Day Air,Yes,Yes,10,Credit Card,Weekly
3624,47,Female,Jacket,Clothing,52,Wisconsin,S,Orange,Fall,3.5,No,Express,Yes,Yes,19,Debit Card,Fortnightly
3625,37,Male,Blouse,Clothing,44,Washington,M,Gray,Fall,4.0,Yes,Standard,No,No,21,Venmo,Quarterly
3626,40,Female,Hoodie,Clothing,42,Indiana,M,Green,Winter,4.5,No,Standard,No,No,25,Debit Card,Bi-Weekly
3627,69,Male,Shirt,Clothing,87,Rhode Island,XL,Beige,Winter,4.5,No,Store Pickup,Yes,Yes,41,Credit Card,Fortnightly
3628,18,Female,Raincoat,Outerwear,34,Illinois,M,Teal,Summer,2.5,No,Store Pickup,Yes,Yes,31,PayPal,Every 3 Months
3629,37,Female,Sweater,Clothing,65,West Virginia,S,White,Summer,4.5,No,Store Pickup,No,No,18,Credit Card,Bi-Weekly
3630,22,Male,Earrings,Accessories,71,Michigan,M,Turquoise,Summer,3.0,No,2-Day Shipping,No,No,24,Debit Card,Weekly
3631,65,Male,Sneakers,Footwear,35,Mississippi,M,Indigo,Spring,2.5,No,Store Pickup,No,No,1,PayPal,Annually
3632,47,Male,Blouse,Clothing,68,Michigan,M,Orange,Fall,3.5,No,Standard,No,No,41,Venmo,Annually
3633,42,Female,Peacoat,Outerwear,76,Nebraska,S,White,Spring,3.5,No,Free Shipping,No,No,15,Venmo,Bi-Weekly
3634,48,Female,Dress,Clothing,43,Nevada,S,Orange,Fall,4.0,No,Next Day Air,Yes,Yes,17,Bank Transfer,Monthly
3635,25,Male,Coat,Clothing,45,Washington,L,Turquoise,Summer,3.5,No,Standard,Yes,Yes,47,Venmo,Weekly
3636,38,Female,Slippers,Footwear,88,Maine,L,Purple,Fall,4.0,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly
3637,48,Female,Dress,Clothing,62,Rhode Island,L,Coral,Fall,3.0,Yes,Store Pickup,No,No,19,PayPal,Fortnightly
3638,59,Female,Blouse,Clothing,21,Delaware,M,Coral,Summer,3.0,Yes,Next Day Air,No,No,21,Cash,Quarterly
3639,31,Male,Sandals,Footwear,64,New Hampshire,L,Lavender,Summer,3.5,No,2-Day Shipping,No,No,12,Credit Card,Annually
3640,54,Male,Vest,Clothing,21,Arizona,S,Black,Winter,4.5,Yes,Express,No,No,43,Credit Card,Weekly
3641,58,Male,Watch,Accessories,82,Texas,S,White,Fall,4.5,No,Store Pickup,No,No,32,PayPal,Every 3 Months
3642,32,Female,Belt,Accessories,28,New Hampshire,M,Navy,Fall,4.0,No,Standard,No,No,19,Venmo,Fortnightly
3643,29,Male,Shorts,Clothing,94,Maryland,M,Lavender,Summer,4.5,No,Next Day Air,Yes,Yes,15,Cash,Fortnightly
3644,56,Male,Moccasins,Footwear,94,Colorado,XL,Brown,Winter,4.0,Yes,Standard,No,No,11,Bank Transfer,Monthly
3645,31,Male,Heels,Footwear,45,Delaware,M,Black,Spring,4.0,No,Express,No,No,35,Bank Transfer,Fortnightly
3646,63,Male,Leggings,Clothing,80,New Mexico,M,Pink,Fall,3.5,No,Standard,No,No,38,Debit Card,Weekly
3647,65,Female,Shorts,Clothing,68,South Carolina,L,Black,Winter,5.0,Yes,Express,No,No,18,Cash,Every 3 Months
3648,44,Male,Scarf,Accessories,32,Wyoming,XL,Turquoise,Winter,3.5,No,Express,No,No,2,Credit Card,Monthly
3649,65,Female,Blouse,Clothing,70,Virginia,L,Gray,Fall,4.5,No,Standard,No,No,24,Bank Transfer,Every 3 Months
3650,53,Male,Cardigan,Clothing,31,Nevada,S,Yellow,Spring,3.0,Yes,Next Day Air,Yes,Yes,16,Venmo,Bi-Weekly
3651,46,Male,Jewelry,Accessories,57,Utah,M,Purple,Winter,5.0,No,Free Shipping,No,No,19,Cash,Weekly
3652,61,Female,Poncho,Outerwear,80,Maine,M,Orange,Summer,4.5,Yes,Store Pickup,Yes,Yes,33,Credit Card,Every 3 Months
3653,43,Male,Earrings,Accessories,66,Iowa,S,Green,Summer,3.0,No,2-Day Shipping,No,No,45,Venmo,Weekly
3654,42,Male,Blouse,Clothing,43,Michigan,M,Yellow,Summer,3.5,Yes,Express,Yes,Yes,23,PayPal,Bi-Weekly
3655,41,Female,Blouse,Clothing,73,North Carolina,L,Brown,Winter,4.5,Yes,Standard,No,No,17,Debit Card,Quarterly
3656,24,Male,Jeans,Clothing,54,Alabama,L,Purple,Fall,4.0,No,Express,Yes,Yes,21,Venmo,Weekly
3657,67,Male,Vest,Clothing,28,Oklahoma,L,Black,Spring,5.0,No,Next Day Air,Yes,Yes,34,Venmo,Every 3 Months
3658,55,Male,Socks,Accessories,38,New Mexico,M,White,Fall,4.0,Yes,Express,No,No,39,Credit Card,Every 3 Months
3659,44,Male,Hoodie,Clothing,29,New Jersey,S,Teal,Summer,4.5,No,Free Shipping,Yes,Yes,28,Bank Transfer,Monthly
3660,61,Female,Hat,Accessories,72,Florida,M,Turquoise,Winter,3.0,No,Standard,No,No,7,Debit Card,Weekly
3661,45,Male,Watch,Accessories,82,Illinois,M,Turquoise,Summer,5.0,No,Free Shipping,No,No,9,Bank Transfer,Weekly
3662,65,Male,Trench Coat,Outerwear,64,Michigan,L,Navy,Summer,4.0,No,Express,Yes,Yes,21,Debit Card,Weekly
3663,45,Male,Shorts,Clothing,47,Rhode Island,M,Red,Summer,2.5,No,Express,Yes,Yes,27,Credit Card,Bi-Weekly
3664,23,Female,Windbreaker,Outerwear,56,Delaware,M,Pink,Spring,3.0,No,Free Shipping,Yes,Yes,20,Venmo,Monthly
3665,58,Female,Skirt,Clothing,58,Tennessee,S,Beige,Winter,3.5,No,Standard,No,No,32,Credit Card,Bi-Weekly
3666,53,Male,Jeans,Clothing,62,Massachusetts,L,Navy,Summer,3.0,No,Store Pickup,No,No,50,PayPal,Quarterly
3667,22,Male,Oxfords,Footwear,67,Arkansas,L,Beige,Winter,4.0,No,Next Day Air,Yes,Yes,15,Venmo,Monthly
3668,68,Male,Watch,Accessories,30,Iowa,M,Red,Winter,4.5,No,Express,Yes,Yes,50,Bank Transfer,Annually
3669,34,Female,Shorts,Clothing,67,Wyoming,L,Black,Summer,3.5,No,Next Day Air,Yes,Yes,46,PayPal,Monthly
3670,70,Male,T-shirt,Clothing,97,Iowa,M,Yellow,Summer,4.5,No,Store Pickup,No,No,7,PayPal,Weekly
3671,65,Female,Gloves,Accessories,45,Pennsylvania,L,White,Spring,4.0,Yes,Free Shipping,Yes,Yes,14,Bank Transfer,Quarterly
3672,20,Male,Coat,Clothing,85,Idaho,L,White,Summer,3.0,No,Standard,Yes,Yes,4,Credit Card,Every 3 Months
3673,60,Male,Dress,Clothing,75,Vermont,M,Olive,Winter,3.5,Yes,Next Day Air,Yes,Yes,42,Venmo,Monthly
3674,51,Male,Puffer Jacket,Outerwear,84,South Dakota,L,Navy,Winter,3.5,No,Free Shipping,No,No,39,PayPal,Monthly
3675,56,Female,Leggings,Clothing,98,Arkansas,XL,Coral,Fall,4.5,No,Express,Yes,Yes,7,PayPal,Bi-Weekly
3676,59,Female,Tie,Accessories,46,Florida,S,Olive,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly
3677,37,Male,Jeans,Clothing,69,Michigan,M,Green,Spring,4.5,Yes,Store Pickup,No,No,18,Credit Card,Every 3 Months
3678,64,Male,Pants,Clothing,32,Iowa,M,Red,Winter,4.0,No,Free Shipping,No,No,41,Venmo,Monthly
3679,62,Male,Dress,Clothing,100,Utah,L,Coral,Summer,2.5,Yes,Standard,No,No,28,Venmo,Monthly
3680,43,Male,Backpack,Accessories,77,Nebraska,L,Black,Spring,5.0,Yes,Standard,No,No,41,Cash,Monthly
3681,66,Male,T-shirt,Clothing,35,Minnesota,S,Olive,Fall,4.0,No,2-Day Shipping,Yes,Yes,38,Bank Transfer,Weekly
3682,41,Male,Trench Coat,Outerwear,26,Arizona,L,Pink,Spring,3.5,Yes,Free Shipping,Yes,Yes,18,PayPal,Fortnightly
3683,46,Male,Dress,Clothing,43,Kansas,S,Green,Fall,2.5,No,2-Day Shipping,No,No,5,Cash,Fortnightly
3684,46,Male,Earrings,Accessories,81,Montana,M,Turquoise,Summer,4.5,No,2-Day Shipping,Yes,Yes,47,Cash,Fortnightly
3685,27,Female,Hat,Accessories,32,Arizona,S,Navy,Fall,3.5,No,Standard,No,No,22,PayPal,Monthly
3686,67,Male,Vest,Clothing,82,Utah,L,Green,Spring,3.0,No,Free Shipping,Yes,Yes,47,Cash,Bi-Weekly
3687,42,Female,Handbag,Accessories,60,Colorado,L,Yellow,Fall,3.5,No,Next Day Air,No,No,28,Cash,Fortnightly
3688,52,Female,Hoodie,Clothing,75,Hawaii,S,Blue,Summer,4.0,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
3689,29,Male,Scarf,Accessories,97,Colorado,L,Navy,Spring,4.0,Yes,Next Day Air,Yes,Yes,1,Credit Card,Annually
3690,59,Male,Sneakers,Footwear,55,Maryland,M,Teal,Winter,5.0,No,Free Shipping,No,No,35,Debit Card,Bi-Weekly
3691,58,Female,Shirt,Clothing,56,Nevada,XL,Pink,Winter,4.5,No,Express,No,No,42,Bank Transfer,Weekly
3692,37,Male,Tie,Accessories,54,Rhode Island,L,Red,Spring,3.0,No,Standard,No,No,26,Venmo,Monthly
3693,19,Male,Jacket,Clothing,67,West Virginia,S,Lavender,Winter,4.5,No,Next Day Air,Yes,Yes,25,Cash,Annually
3694,18,Male,Shorts,Clothing,56,Indiana,M,Olive,Spring,3.0,No,Store Pickup,Yes,Yes,24,PayPal,Quarterly
3695,22,Male,Dress,Clothing,50,Vermont,S,Gray,Winter,4.5,No,2-Day Shipping,Yes,Yes,29,Credit Card,Every 3 Months
3696,36,Female,Shorts,Clothing,74,Idaho,M,Purple,Summer,3.5,No,Express,No,No,44,Venmo,Every 3 Months
3697,48,Female,Jeans,Clothing,52,Massachusetts,L,Olive,Summer,3.0,No,2-Day Shipping,Yes,Yes,39,Venmo,Weekly
3698,42,Male,Socks,Accessories,48,Wisconsin,S,Blue,Fall,4.0,No,Express,No,No,28,Venmo,Bi-Weekly
3699,31,Male,Moccasins,Footwear,94,North Dakota,M,Olive,Spring,5.0,No,2-Day Shipping,No,No,35,PayPal,Monthly
3700,40,Male,Jacket,Clothing,24,New York,S,Indigo,Fall,3.5,Yes,Standard,Yes,Yes,24,Credit Card,Every 3 Months
3701,55,Male,Hoodie,Clothing,52,Rhode Island,M,Blue,Fall,5.0,No,Express,Yes,Yes,4,Venmo,Monthly
3702,47,Male,Handbag,Accessories,100,Nevada,M,Turquoise,Spring,3.5,No,2-Day Shipping,Yes,Yes,50,Venmo,Weekly
3703,44,Female,Scarf,Accessories,97,New Mexico,M,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,33,Venmo,Bi-Weekly
3704,32,Male,Coat,Clothing,82,Louisiana,M,Beige,Fall,5.0,No,Free Shipping,No,No,16,Credit Card,Annually
3705,35,Female,Watch,Accessories,44,Missouri,M,Olive,Winter,4.5,No,Express,Yes,Yes,49,Debit Card,Every 3 Months
3706,31,Male,Shorts,Clothing,50,Mississippi,XL,Red,Winter,3.5,Yes,Express,No,No,31,Credit Card,Weekly
3707,43,Male,Sunglasses,Accessories,21,New Jersey,M,Orange,Fall,4.0,No,Store Pickup,No,No,1,PayPal,Bi-Weekly
3708,57,Female,Oxfords,Footwear,75,Utah,XL,Coral,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,21,Bank Transfer,Every 3 Months
3709,38,Male,Blouse,Clothing,59,North Carolina,S,Green,Winter,4.5,No,Store Pickup,No,No,19,Cash,Annually
3710,42,Female,Handbag,Accessories,32,Virginia,M,Navy,Summer,3.5,No,Standard,Yes,Yes,20,Debit Card,Fortnightly
3711,61,Male,Windbreaker,Outerwear,50,Arizona,M,Navy,Spring,3.0,Yes,2-Day Shipping,No,No,31,Debit Card,Weekly
3712,57,Male,Oxfords,Footwear,92,Kansas,S,Maroon,Winter,3.0,No,Express,No,No,39,Bank Transfer,Every 3 Months
3713,25,Female,Necklace,Accessories,29,Georgia,S,Maroon,Summer,3.5,No,Free Shipping,No,No,50,Venmo,Fortnightly
